gameId,teamAbbrev,homeRoadFlag,gameDate,goals,assists,commonName,opponentCommonName,gamesStarted,decision,shotsAgainst,goalsAgainst,savePctg,shutouts,opponentAbbrev,pim,toi,playerId,playerName
2024020496,VAN,H,12/16/2024,0,0,Canucks,Avalanche,1,W,31,1,0.967742,0,COL,0,60:00:00,8477967,Thatcher Demko
2024020486,VAN,H,12/14/2024,0,0,Canucks,Bruins,1,L,28,5,0.821429,0,BOS,0,59:57:00,8477967,Thatcher Demko
2024020455,VAN,H,12/10/2024,0,0,Canucks,Blues,1,O,25,4,0.84,0,STL,0,60:47:00,8477967,Thatcher Demko
2024021302,WPG,H,4/16/2025,0,0,Jets,Ducks,1,W,31,1,0.967742,0,ANA,0,60:43:00,8476945,Connor Hellebuyck
2024021271,WPG,R,4/12/2025,0,0,Jets,Blackhawks,1,W,32,4,0.875,0,CHI,0,64:57:00,8476945,Connor Hellebuyck
2024021255,WPG,R,4/10/2025,0,0,Jets,Stars,1,W,25,0,1,1,DAL,0,60:00:00,8476945,Connor Hellebuyck
2024021231,WPG,H,4/7/2025,0,0,Jets,Blues,1,W,15,1,0.933333,0,STL,0,60:00:00,8476945,Connor Hellebuyck
2024021219,WPG,R,4/5/2025,0,0,Jets,Utah Hockey Club,1,L,27,3,0.888889,0,UTA,0,58:35:00,8476945,Connor Hellebuyck
2024021191,WPG,R,4/1/2025,0,0,Jets,Kings,1,L,19,3,0.842105,0,LAK,2,58:57:00,8476945,Connor Hellebuyck
2024021172,WPG,H,3/30/2025,0,0,Jets,Canucks,1,W,24,1,0.958333,0,VAN,0,59:31:00,8476945,Connor Hellebuyck
2024021156,WPG,H,3/28/2025,0,0,Jets,Devils,1,W,24,0,1,1,NJD,0,60:00:00,8476945,Connor Hellebuyck
2024021135,WPG,H,3/25/2025,0,0,Jets,Capitals,1,W,29,2,0.931034,0,WSH,0,61:10:00,8476945,Connor Hellebuyck
2024021099,WPG,R,3/20/2025,0,0,Jets,Oilers,1,W,24,3,0.875,0,EDM,0,61:03:00,8476945,Connor Hellebuyck
2024021086,WPG,R,3/18/2025,0,0,Jets,Canucks,1,L,21,5,0.761905,0,VAN,0,57:52:00,8476945,Connor Hellebuyck
2024021072,WPG,R,3/16/2025,0,0,Jets,Kraken,0,,6,1,0.833333,0,SEA,0,10:10,8476945,Connor Hellebuyck
2024021051,WPG,H,3/14/2025,0,0,Jets,Stars,1,W,25,1,0.96,0,DAL,0,60:00:00,8476945,Connor Hellebuyck
2024021031,WPG,H,3/11/2025,0,0,Jets,Rangers,1,W,22,1,0.954545,0,NYR,0,60:00:00,8476945,Connor Hellebuyck
2024021016,WPG,R,3/9/2025,0,0,Jets,Hurricanes,1,L,26,3,0.884615,0,CAR,0,58:14:00,8476945,Connor Hellebuyck
2024020997,WPG,R,3/7/2025,0,0,Jets,Devils,1,W,23,1,0.956522,0,NJD,0,60:00:00,8476945,Connor Hellebuyck
2024020978,WPG,R,3/4/2025,0,0,Jets,Islanders,1,L,29,3,0.896552,0,NYI,0,58:26:00,8476945,Connor Hellebuyck
2024020956,WPG,H,3/1/2025,0,0,Jets,Flyers,1,O,32,1,0.96875,0,PHI,0,65:00:00,8476945,Connor Hellebuyck
2024020930,WPG,R,2/26/2025,0,0,Jets,Senators,1,W,24,1,0.958333,0,OTT,0,59:47:00,8476945,Connor Hellebuyck
2024020916,WPG,H,2/24/2025,0,0,Jets,Sharks,1,W,18,1,0.944444,0,SJS,0,60:24:00,8476945,Connor Hellebuyck
2024020872,WPG,H,2/7/2025,0,0,Jets,Islanders,1,W,35,3,0.914286,0,NYI,0,60:00:00,8476945,Connor Hellebuyck
2024020831,WPG,R,2/1/2025,0,0,Jets,Capitals,1,W,29,4,0.862069,0,WSH,0,61:57:00,8476945,Connor Hellebuyck
2024020812,WPG,R,1/30/2025,0,0,Jets,Bruins,1,W,28,2,0.928571,0,BOS,0,59:57:00,8476945,Connor Hellebuyck
2024020800,WPG,R,1/28/2025,0,0,Jets,Canadiens,1,W,25,1,0.96,0,MTL,0,59:13:00,8476945,Connor Hellebuyck
2024020775,WPG,H,1/24/2025,0,0,Jets,Utah Hockey Club,1,W,19,2,0.894737,0,UTA,0,60:00:00,8476945,Connor Hellebuyck
2024020759,WPG,R,1/22/2025,0,1,Jets,Avalanche,1,W,27,2,0.925926,0,COL,0,60:17:00,8476945,Connor Hellebuyck
2024020747,WPG,R,1/20/2025,0,0,Jets,Utah Hockey Club,1,L,27,4,0.851852,0,UTA,0,59:24:00,8476945,Connor Hellebuyck
2024020716,WPG,H,1/16/2025,0,0,Jets,Kraken,1,W,18,1,0.944444,0,SEA,0,60:00:00,8476945,Connor Hellebuyck
2024020702,WPG,H,1/14/2025,0,0,Jets,Canucks,1,W,24,1,0.958333,0,VAN,0,60:00:00,8476945,Connor Hellebuyck
2024020678,WPG,H,1/11/2025,0,0,Jets,Avalanche,1,W,22,0,1,1,COL,0,60:00:00,8476945,Connor Hellebuyck
2024020647,WPG,H,1/7/2025,0,0,Jets,Predators,1,W,28,2,0.928571,0,NSH,0,60:00:00,8476945,Connor Hellebuyck
2024020621,WPG,H,1/4/2025,0,0,Jets,Red Wings,1,L,28,3,0.892857,0,DET,0,57:53:00,8476945,Connor Hellebuyck
2024020609,WPG,H,1/2/2025,0,0,Jets,Ducks,1,O,24,4,0.833333,0,ANA,0,63:34:00,8476945,Connor Hellebuyck
2024020587,WPG,H,12/30/2024,0,0,Jets,Predators,1,W,22,0,1,1,NSH,0,60:00:00,8476945,Connor Hellebuyck
2024020574,WPG,H,12/28/2024,0,0,Jets,Senators,1,W,35,2,0.942857,0,OTT,0,60:00:00,8476945,Connor Hellebuyck
2024020546,WPG,R,12/23/2024,0,0,Jets,Maple Leafs,1,W,25,2,0.92,0,TOR,0,60:00:00,8476945,Connor Hellebuyck
2024020536,WPG,H,12/21/2024,0,0,Jets,Wild,1,W,19,0,1,1,MIN,0,60:00:00,8476945,Connor Hellebuyck
2024020506,WPG,R,12/17/2024,0,0,Jets,Sharks,1,W,35,3,0.914286,0,SJS,0,60:00:00,8476945,Connor Hellebuyck
2024020482,WPG,H,12/14/2024,0,0,Jets,Canadiens,1,W,28,2,0.928571,0,MTL,0,60:00:00,8476945,Connor Hellebuyck
2024020468,WPG,H,12/12/2024,0,0,Jets,Golden Knights,1,O,36,3,0.916667,0,VGK,0,63:47:00,8476945,Connor Hellebuyck
2024020452,WPG,H,12/10/2024,0,0,Jets,Bruins,1,W,24,1,0.958333,0,BOS,0,59:46:00,8476945,Connor Hellebuyck
2024020427,WPG,R,12/7/2024,0,0,Jets,Blackhawks,1,W,14,2,0.857143,0,CHI,0,60:00:00,8476945,Connor Hellebuyck
2024020410,WPG,R,12/5/2024,0,0,Jets,Sabres,1,W,30,2,0.933333,0,BUF,0,63:49:00,8476945,Connor Hellebuyck
2024020403,WPG,H,12/3/2024,0,0,Jets,Blues,1,L,31,3,0.903226,0,STL,0,59:07:00,8476945,Connor Hellebuyck
2024020391,WPG,R,12/1/2024,0,0,Jets,Stars,1,L,30,2,0.933333,0,DAL,0,58:22:00,8476945,Connor Hellebuyck
2024020359,WPG,R,11/27/2024,0,0,Jets,Kings,1,L,32,3,0.90625,0,LAK,0,59:34:00,8476945,Connor Hellebuyck
2024020342,WPG,R,11/25/2024,0,0,Jets,Wild,1,W,44,1,0.977273,0,MIN,0,60:00:00,8476945,Connor Hellebuyck
2024020316,WPG,R,11/22/2024,0,0,Jets,Penguins,1,W,18,1,0.944444,0,PIT,0,60:00:00,8476945,Connor Hellebuyck
2024020297,WPG,H,11/19/2024,0,0,Jets,Panthers,1,W,23,3,0.869565,0,FLA,0,59:54:00,8476945,Connor Hellebuyck
2024020277,WPG,R,11/16/2024,0,0,Jets,Panthers,1,L,31,5,0.83871,0,FLA,0,60:00:00,8476945,Connor Hellebuyck
2024020247,WPG,R,11/12/2024,0,0,Jets,Rangers,1,W,36,3,0.916667,0,NYR,0,59:59:00,8476945,Connor Hellebuyck
2024020230,WPG,H,11/9/2024,0,0,Jets,Stars,1,W,33,1,0.969697,0,DAL,0,60:00:00,8476945,Connor Hellebuyck
2024020217,WPG,H,11/7/2024,0,0,Jets,Avalanche,1,W,35,0,1,1,COL,0,59:45:00,8476945,Connor Hellebuyck
2024020201,WPG,H,11/5/2024,0,0,Jets,Utah Hockey Club,1,W,21,0,1,1,UTA,0,60:00:00,8476945,Connor Hellebuyck
2024020186,WPG,H,11/3/2024,0,0,Jets,Lightning,1,W,30,4,0.866667,0,TBL,0,60:00:00,8476945,Connor Hellebuyck
2024020156,WPG,R,10/30/2024,0,0,Jets,Red Wings,1,W,21,2,0.904762,0,DET,0,60:00:00,8476945,Connor Hellebuyck
2024020143,WPG,H,10/28/2024,0,0,Jets,Maple Leafs,1,L,35,5,0.857143,0,TOR,0,59:21:00,8476945,Connor Hellebuyck
2024020116,WPG,R,10/24/2024,0,0,Jets,Kraken,1,W,32,3,0.90625,0,SEA,0,61:19:00,8476945,Connor Hellebuyck
2024020099,WPG,R,10/22/2024,0,0,Jets,Blues,1,W,29,2,0.931034,0,STL,0,59:25:00,8476945,Connor Hellebuyck
2024020073,WPG,H,10/18/2024,0,0,Jets,Sharks,1,W,22,3,0.863636,0,SJS,0,59:16:00,8476945,Connor Hellebuyck
2024020038,WPG,H,10/13/2024,0,0,Jets,Wild,1,W,27,1,0.962963,0,MIN,0,60:50:00,8476945,Connor Hellebuyck
2024020021,WPG,H,10/11/2024,0,0,Jets,Blackhawks,1,W,26,1,0.961538,0,CHI,0,60:04:00,8476945,Connor Hellebuyck
2024020008,WPG,R,10/9/2024,0,0,Jets,Oilers,1,W,30,0,1,1,EDM,0,60:00:00,8476945,Connor Hellebuyck
2024020571,TOR,H,12/28/2024,0,0,Maple Leafs,Capitals,1,L,31,4,0.870968,0,WSH,0,58:39:00,8476899,Matt Murray
2024020521,TOR,R,12/20/2024,0,0,Maple Leafs,Sabres,1,W,27,3,0.888889,0,BUF,0,60:00:00,8476899,Matt Murray
2024021274,NSH,R,4/12/2025,0,0,Predators,Golden Knights,1,L,28,4,0.857143,0,VGK,0,58:41:00,8481020,Justus Annunen
2024021241,NSH,H,4/8/2025,0,0,Predators,Islanders,1,W,22,6,0.727273,0,NYI,0,59:54:00,8481020,Justus Annunen
2024021201,NSH,R,4/3/2025,0,0,Predators,Stars,1,L,27,5,0.814815,0,DAL,0,60:00:00,8481020,Justus Annunen
2024021185,NSH,R,4/1/2025,0,0,Predators,Blue Jackets,0,,11,1,0.909091,0,CBJ,0,20:00,8481020,Justus Annunen
2024021179,NSH,R,3/31/2025,0,0,Predators,Flyers,1,L,18,2,0.888889,0,PHI,0,58:22:00,8481020,Justus Annunen
2024021163,NSH,H,3/29/2025,0,0,Predators,Golden Knights,1,L,28,2,0.928571,0,VGK,0,58:41:00,8481020,Justus Annunen
2024021121,NSH,R,3/23/2025,0,0,Predators,Blues,1,L,17,3,0.823529,0,STL,0,57:00:00,8481020,Justus Annunen
2024021096,NSH,H,3/20/2025,0,0,Predators,Ducks,1,L,34,3,0.911765,0,ANA,0,56:54:00,8481020,Justus Annunen
2024021064,NSH,R,3/15/2025,0,0,Predators,Kings,1,O,21,1,0.952381,0,LAK,0,63:20:00,8481020,Justus Annunen
2024021009,NSH,H,3/8/2025,0,0,Predators,Blackhawks,1,W,19,2,0.894737,0,CHI,0,62:39:00,8481020,Justus Annunen
2024020965,NSH,R,3/2/2025,0,0,Predators,Rangers,1,L,34,4,0.882353,0,NYR,0,60:00:00,8481020,Justus Annunen
2024020911,NSH,H,2/23/2025,0,0,Predators,Devils,1,L,36,5,0.861111,0,NJD,0,60:00:00,8481020,Justus Annunen
2024020885,NSH,H,2/8/2025,0,0,Predators,Sabres,1,W,29,4,0.862069,0,BUF,0,59:23:00,8481020,Justus Annunen
2024020822,NSH,R,1/31/2025,0,0,Predators,Sabres,1,L,27,4,0.851852,0,BUF,0,57:59:00,8481020,Justus Annunen
2024020771,NSH,R,1/23/2025,0,0,Predators,Sharks,1,W,35,5,0.857143,0,SJS,0,59:55:00,8481020,Justus Annunen
2024020752,NSH,H,1/21/2025,0,0,Predators,Sharks,0,W,16,1,0.9375,0,SJS,0,40:00:00,8481020,Justus Annunen
2024020701,NSH,H,1/14/2025,0,0,Predators,Golden Knights,1,W,22,3,0.863636,0,VGK,0,60:00:00,8481020,Justus Annunen
2024020627,NSH,R,1/4/2025,0,0,Predators,Flames,1,W,32,1,0.96875,0,CGY,0,60:00:00,8481020,Justus Annunen
2024020596,NSH,R,12/31/2024,0,0,Predators,Wild,1,L,38,5,0.868421,0,MIN,0,56:00:00,8481020,Justus Annunen
2024020562,NSH,R,12/27/2024,0,0,Predators,Blues,0,,13,1,0.923077,0,STL,0,21:04,8481020,Justus Annunen
2024020528,NSH,H,12/21/2024,0,0,Predators,Kings,1,W,24,2,0.916667,0,LAK,0,61:03:00,8481020,Justus Annunen
2024020466,NSH,R,12/12/2024,0,0,Predators,Stars,1,W,36,1,0.972222,0,DAL,0,60:00:00,8481020,Justus Annunen
2024020411,NSH,R,12/5/2024,0,0,Predators,Canadiens,1,L,29,2,0.931034,0,MTL,0,58:04:00,8481020,Justus Annunen
2024020334,COL,R,11/25/2024,0,0,Avalanche,Lightning,1,L,16,5,0.6875,0,TBL,0,30:03:00,8481020,Justus Annunen
2024020289,COL,R,11/18/2024,0,0,Avalanche,Flyers,1,W,26,2,0.923077,0,PHI,0,60:00:00,8481020,Justus Annunen
2024020268,COL,H,11/15/2024,0,0,Avalanche,Capitals,1,L,6,3,0.5,0,WSH,0,21:53,8481020,Justus Annunen
2024020202,COL,H,11/5/2024,0,0,Avalanche,Kraken,1,W,20,3,0.85,0,SEA,0,60:00:00,8481020,Justus Annunen
2024020182,COL,R,11/2/2024,0,0,Avalanche,Predators,1,L,24,3,0.875,0,NSH,0,58:22:00,8481020,Justus Annunen
2024020139,COL,H,10/27/2024,0,0,Avalanche,Senators,1,W,30,4,0.866667,0,OTT,0,59:34:00,8481020,Justus Annunen
2024020115,COL,R,10/24/2024,0,0,Avalanche,Utah Hockey Club,1,W,26,1,0.961538,0,UTA,0,59:49:00,8481020,Justus Annunen
2024020106,COL,R,10/22/2024,0,0,Avalanche,Kraken,1,W,27,2,0.925926,0,SEA,0,60:00:00,8481020,Justus Annunen
2024020089,COL,R,10/20/2024,0,0,Avalanche,Sharks,1,W,26,1,0.961538,0,SJS,0,60:00:00,8481020,Justus Annunen
2024020034,COL,H,10/12/2024,0,0,Avalanche,Blue Jackets,0,L,13,2,0.846154,0,CBJ,0,35:53:00,8481020,Justus Annunen
2024020010,COL,R,10/9/2024,0,0,Avalanche,Golden Knights,0,,4,2,0.5,0,VGK,0,15:16,8481020,Justus Annunen
2024021309,OTT,H,4/17/2025,0,0,Senators,Hurricanes,1,W,33,5,0.848485,0,CAR,0,59:22:00,8476999,Linus Ullmark
2024021260,OTT,H,4/11/2025,0,0,Senators,Canadiens,1,W,22,2,0.909091,0,MTL,0,59:32:00,8476999,Linus Ullmark
2024021224,OTT,H,4/6/2025,0,0,Senators,Blue Jackets,1,W,29,0,1,1,CBJ,0,59:54:00,8476999,Linus Ullmark
2024021198,OTT,H,4/3/2025,0,0,Senators,Lightning,1,W,32,1,0.96875,0,TBL,0,60:00:00,8476999,Linus Ullmark
2024021184,OTT,H,4/1/2025,0,1,Senators,Sabres,1,L,21,4,0.809524,0,BUF,0,56:55:00,8476999,Linus Ullmark
2024021164,OTT,H,3/29/2025,0,0,Senators,Blue Jackets,1,W,30,2,0.933333,0,CBJ,0,60:00:00,8476999,Linus Ullmark
2024021144,OTT,R,3/27/2025,0,0,Senators,Red Wings,1,W,34,3,0.911765,0,DET,0,60:00:00,8476999,Linus Ullmark
2024021113,OTT,R,3/22/2025,0,0,Senators,Devils,1,W,27,2,0.925926,0,NJD,0,60:00:00,8476999,Linus Ullmark
2024021089,OTT,H,3/20/2025,0,0,Senators,Avalanche,1,L,13,4,0.692308,0,COL,0,17:29,8476999,Linus Ullmark
2024021078,OTT,R,3/18/2025,0,0,Senators,Canadiens,1,L,31,4,0.870968,0,MTL,0,58:29:00,8476999,Linus Ullmark
2024021059,OTT,R,3/15/2025,0,0,Senators,Maple Leafs,1,W,23,2,0.913043,0,TOR,0,60:00:00,8476999,Linus Ullmark
2024021041,OTT,H,3/13/2025,0,0,Senators,Bruins,1,W,25,3,0.88,0,BOS,0,60:00:00,8476999,Linus Ullmark
2024021022,OTT,H,3/10/2025,0,0,Senators,Red Wings,1,W,49,1,0.979592,0,DET,0,60:00:00,8476999,Linus Ullmark
2024021003,OTT,H,3/8/2025,0,0,Senators,Rangers,1,W,23,3,0.869565,0,NYR,0,60:32:00,8476999,Linus Ullmark
2024020984,OTT,R,3/5/2025,0,0,Senators,Blackhawks,1,W,20,3,0.85,0,CHI,0,60:46:00,8476999,Linus Ullmark
2024020967,OTT,R,3/3/2025,0,0,Senators,Capitals,1,O,41,4,0.902439,0,WSH,0,63:40:00,8476999,Linus Ullmark
2024020954,OTT,H,3/1/2025,0,0,Senators,Sharks,1,W,37,3,0.918919,0,SJS,0,59:35:00,8476999,Linus Ullmark
2024020930,OTT,H,2/26/2025,0,0,Senators,Jets,1,L,38,3,0.947368,0,WPG,0,59:14:00,8476999,Linus Ullmark
2024020901,OTT,H,2/22/2025,0,0,Senators,Canadiens,1,L,15,5,0.666667,0,MTL,0,31:32:00,8476999,Linus Ullmark
2024020880,OTT,R,2/8/2025,0,0,Senators,Panthers,1,L,47,4,0.914894,0,FLA,0,58:02:00,8476999,Linus Ullmark
2024020847,OTT,R,2/4/2025,0,0,Senators,Lightning,1,L,37,3,0.918919,0,TBL,0,57:59:00,8476999,Linus Ullmark
2024020544,OTT,R,12/22/2024,0,0,Senators,Oilers,1,,7,1,0.857143,0,EDM,0,20:00,8476999,Linus Ullmark
2024020517,OTT,R,12/19/2024,0,1,Senators,Flames,1,W,32,2,0.9375,0,CGY,0,60:55:00,8476999,Linus Ullmark
2024020505,OTT,R,12/17/2024,0,0,Senators,Kraken,1,W,30,0,1,1,SEA,0,60:00:00,8476999,Linus Ullmark
2024020478,OTT,H,12/14/2024,0,0,Senators,Penguins,1,W,27,2,0.925926,0,PIT,0,61:46:00,8476999,Linus Ullmark
2024020473,OTT,R,12/13/2024,0,0,Senators,Hurricanes,1,W,32,0,1,1,CAR,0,60:00:00,8476999,Linus Ullmark
2024020458,OTT,H,12/11/2024,0,0,Senators,Ducks,1,W,32,1,0.96875,0,ANA,0,60:00:00,8476999,Linus Ullmark
2024020431,OTT,H,12/7/2024,0,0,Senators,Predators,1,W,37,1,0.972973,0,NSH,0,59:55:00,8476999,Linus Ullmark
2024020412,OTT,H,12/5/2024,0,0,Senators,Red Wings,1,W,20,1,0.95,0,DET,0,60:00:00,8476999,Linus Ullmark
2024020392,OTT,R,12/1/2024,0,0,Senators,Ducks,1,O,34,3,0.911765,0,ANA,0,64:44:00,8476999,Linus Ullmark
2024020361,OTT,R,11/27/2024,0,0,Senators,Sharks,1,W,39,3,0.923077,0,SJS,0,60:00:00,8476999,Linus Ullmark
2024020323,OTT,H,11/23/2024,0,0,Senators,Canucks,1,L,21,4,0.809524,0,VAN,0,56:37:00,8476999,Linus Ullmark
2024020307,OTT,H,11/21/2024,0,0,Senators,Golden Knights,1,L,32,3,0.90625,0,VGK,0,58:20:00,8476999,Linus Ullmark
2024020294,OTT,H,11/19/2024,0,0,Senators,Oilers,1,L,31,5,0.83871,0,EDM,0,60:00:00,8476999,Linus Ullmark
2024020258,OTT,H,11/14/2024,0,0,Senators,Flyers,1,O,19,5,0.736842,0,PHI,0,63:44:00,8476999,Linus Ullmark
2024020245,OTT,R,11/12/2024,0,0,Senators,Maple Leafs,1,W,27,0,1,1,TOR,0,60:00:00,8476999,Linus Ullmark
2024020226,OTT,R,11/9/2024,0,0,Senators,Bruins,1,W,16,2,0.875,0,BOS,0,60:21:00,8476999,Linus Ullmark
2024020194,OTT,R,11/5/2024,0,0,Senators,Sabres,1,L,34,5,0.852941,0,BUF,0,60:00:00,8476999,Linus Ullmark
2024020170,OTT,R,11/1/2024,0,0,Senators,Rangers,1,L,18,2,0.888889,0,NYR,0,58:33:00,8476999,Linus Ullmark
2024020150,OTT,H,10/29/2024,0,0,Senators,Blues,1,W,27,1,0.962963,0,STL,0,60:00:00,8476999,Linus Ullmark
2024020139,OTT,R,10/27/2024,0,0,Senators,Avalanche,0,,2,0,1,0,COL,0,4:46,8476999,Linus Ullmark
2024020118,OTT,R,10/25/2024,0,0,Senators,Golden Knights,1,L,27,5,0.814815,0,VGK,0,58:14:00,8476999,Linus Ullmark
2024020027,OTT,R,10/12/2024,0,0,Senators,Canadiens,1,L,26,4,0.846154,0,MTL,0,56:21:00,8476999,Linus Ullmark
2024020013,OTT,H,10/10/2024,0,0,Senators,Panthers,1,W,32,1,0.96875,0,FLA,0,60:00:00,8476999,Linus Ullmark
2024020653,CGY,R,4/17/2025,0,0,Flames,Kings,1,W,31,1,0.967742,0,LAK,0,60:00:00,8478435,Dan Vladar
2024021180,CGY,R,3/31/2025,0,0,Flames,Avalanche,1,W,30,2,0.933333,0,COL,0,65:00:00,8478435,Dan Vladar
2024021108,CGY,R,3/22/2025,0,0,Flames,Islanders,1,W,29,3,0.896552,0,NYI,0,63:46:00,8478435,Dan Vladar
2024021079,CGY,R,3/18/2025,0,0,Flames,Rangers,1,W,13,1,0.923077,0,NYR,0,60:00:00,8478435,Dan Vladar
2024021076,CGY,R,3/17/2025,0,0,Flames,Maple Leafs,0,,3,1,0.666667,0,TOR,0,20:00,8478435,Dan Vladar
2024020994,CGY,R,3/6/2025,0,0,Flames,Stars,1,O,27,3,0.888889,0,DAL,0,64:17:00,8478435,Dan Vladar
2024020951,CGY,R,3/1/2025,0,0,Flames,Panthers,1,L,42,3,0.928571,0,FLA,0,60:00:00,8478435,Dan Vladar
2024020923,CGY,R,2/25/2025,0,0,Flames,Capitals,1,W,27,1,0.962963,0,WSH,0,60:00:00,8478435,Dan Vladar
2024020843,CGY,R,2/2/2025,0,0,Flames,Kraken,1,W,31,2,0.935484,0,SEA,2,60:00:00,8478435,Dan Vladar
2024020791,CGY,R,1/26/2025,0,0,Flames,Jets,1,L,27,5,0.814815,0,WPG,0,59:24:00,8478435,Dan Vladar
2024020700,CGY,R,1/14/2025,0,0,Flames,Blues,1,L,25,2,0.92,0,STL,0,58:01:00,8478435,Dan Vladar
2024020611,CGY,H,1/2/2025,0,0,Flames,Utah Hockey Club,1,L,25,4,0.84,0,UTA,0,58:32:00,8478435,Dan Vladar
2024020584,CGY,R,12/29/2024,0,0,Flames,Golden Knights,1,L,36,2,0.944444,0,VGK,0,57:38:00,8478435,Dan Vladar
2024020517,CGY,H,12/19/2024,0,0,Flames,Senators,1,O,29,3,0.896552,0,OTT,0,60:55:00,8478435,Dan Vladar
2024020470,CGY,H,12/12/2024,0,0,Flames,Lightning,1,L,26,8,0.692308,0,TBL,0,60:00:00,8478435,Dan Vladar
2024020451,CGY,R,12/10/2024,0,0,Flames,Predators,1,W,20,3,0.85,0,NSH,0,60:00:00,8478435,Dan Vladar
2024020417,CGY,H,12/5/2024,0,0,Flames,Blues,1,O,24,4,0.833333,0,STL,0,62:25:00,8478435,Dan Vladar
2024020404,CGY,H,12/3/2024,0,0,Flames,Blue Jackets,1,W,16,0,1,1,CBJ,0,60:00:00,8478435,Dan Vladar
2024020380,CGY,R,11/30/2024,0,0,Flames,Penguins,1,L,43,6,0.860465,0,PIT,0,60:00:00,8478435,Dan Vladar
2024020350,CGY,R,11/27/2024,0,0,Flames,Red Wings,1,O,27,2,0.925926,0,DET,0,63:35:00,8478435,Dan Vladar
2024020319,CGY,H,11/23/2024,0,0,Flames,Wild,1,W,23,3,0.869565,0,MIN,0,64:38:00,8478435,Dan Vladar
2024020250,CGY,R,11/12/2024,0,0,Flames,Canucks,1,L,32,3,0.90625,0,VAN,0,57:36:00,8478435,Dan Vladar
2024020224,CGY,R,11/9/2024,0,0,Flames,Sabres,1,O,19,2,0.894737,0,BUF,0,65:00:00,8478435,Dan Vladar
2024020190,CGY,H,11/3/2024,0,0,Flames,Oilers,1,L,30,3,0.9,0,EDM,0,58:21:00,8478435,Dan Vladar
2024020173,CGY,H,11/1/2024,0,1,Flames,Devils,1,W,22,0,1,1,NJD,0,59:59:00,8478435,Dan Vladar
2024020147,CGY,R,10/28/2024,0,0,Flames,Golden Knights,1,L,38,5,0.868421,0,VGK,0,60:00:00,8478435,Dan Vladar
2024020114,CGY,H,10/24/2024,0,0,Flames,Hurricanes,1,L,42,3,0.928571,0,CAR,0,59:34:00,8478435,Dan Vladar
2024020087,CGY,R,10/19/2024,0,0,Flames,Kraken,1,O,23,2,0.913043,0,SEA,0,60:48:00,8478435,Dan Vladar
2024020040,CGY,R,10/13/2024,0,0,Flames,Oilers,1,W,26,1,0.961538,0,EDM,0,60:00:00,8478435,Dan Vladar
2024020009,CGY,R,10/9/2024,0,0,Flames,Canucks,1,W,24,5,0.791667,0,VAN,0,61:33:00,8478435,Dan Vladar
2024021239,CBJ,H,4/8/2025,0,0,Blue Jackets,Senators,1,W,35,2,0.942857,0,OTT,0,59:39:00,8478007,Elvis Merzlikins
2024021224,CBJ,R,4/6/2025,0,0,Blue Jackets,Senators,0,,23,1,0.956522,0,OTT,0,53:05:00,8478007,Elvis Merzlikins
2024021216,CBJ,R,4/5/2025,0,0,Blue Jackets,Maple Leafs,1,L,27,5,0.814815,0,TOR,2,60:00:00,8478007,Elvis Merzlikins
2024021199,CBJ,H,4/3/2025,0,0,Blue Jackets,Avalanche,1,L,28,7,0.75,0,COL,0,45:49:00,8478007,Elvis Merzlikins
2024021185,CBJ,H,4/1/2025,0,0,Blue Jackets,Predators,1,W,28,4,0.857143,0,NSH,0,59:38:00,8478007,Elvis Merzlikins
2024021155,CBJ,H,3/28/2025,0,0,Blue Jackets,Canucks,1,W,37,6,0.837838,0,VAN,0,65:00:00,8478007,Elvis Merzlikins
2024021126,CBJ,R,3/24/2025,0,1,Blue Jackets,Islanders,1,W,33,3,0.909091,0,NYI,0,65:00:00,8478007,Elvis Merzlikins
2024021103,CBJ,R,3/21/2025,0,0,Blue Jackets,Penguins,1,L,33,5,0.848485,0,PIT,0,58:19:00,8478007,Elvis Merzlikins
2024021093,CBJ,H,3/20/2025,0,0,Blue Jackets,Panthers,1,O,29,1,0.965517,0,FLA,0,60:29:00,8478007,Elvis Merzlikins
2024021045,CBJ,H,3/13/2025,0,0,Blue Jackets,Golden Knights,1,L,28,3,0.892857,0,VGK,0,59:35:00,8478007,Elvis Merzlikins
2024021026,CBJ,R,3/11/2025,0,0,Blue Jackets,Devils,1,L,28,5,0.821429,0,NJD,0,59:09:00,8478007,Elvis Merzlikins
2024020990,CBJ,R,3/6/2025,0,0,Blue Jackets,Panthers,1,L,35,2,0.942857,0,FLA,0,59:51:00,8478007,Elvis Merzlikins
2024020976,CBJ,R,3/4/2025,0,0,Blue Jackets,Lightning,1,L,39,5,0.871795,0,TBL,0,57:10:00,8478007,Elvis Merzlikins
2024020948,CBJ,H,3/1/2025,0,0,Blue Jackets,Red Wings,1,W,46,3,0.934783,0,DET,0,60:00:00,8478007,Elvis Merzlikins
2024020924,CBJ,H,2/25/2025,0,0,Blue Jackets,Stars,1,W,22,4,0.818182,0,DAL,0,60:00:00,8478007,Elvis Merzlikins
2024020902,CBJ,H,2/22/2025,0,0,Blue Jackets,Blackhawks,1,W,28,1,0.964286,0,CHI,0,60:00:00,8478007,Elvis Merzlikins
2024020882,CBJ,H,2/8/2025,0,0,Blue Jackets,Rangers,1,L,40,4,0.9,0,NYR,0,58:37:00,8478007,Elvis Merzlikins
